price_pcm,bedrooms,bathrooms,property_type,lat,lon,first_seen,last_seen,furnished,floor_area_sqm
1842.0,1,1,flat,51.5098252,-0.1253347111111111,2025-11-24,2025-12-24,False,23.968974
4500.0,2,1,flat,51.51919603030303,-0.11698117575757576,2025-11-24,2025-12-24,False,
2375.0,1,1,flat,51.526515468631175,-0.09929193536121673,2025-11-24,2025-12-24,True,
1998.0,1,1,flat,51.51738197959183,-0.1595190670553936,2025-11-24,2025-12-24,True,
2643.0,4,2,flat,51.59993476022656,-0.11413586091881688,2025-11-24,2025-12-24,False,
2750.0,3,1,house,51.647689961322875,-0.18979753475336322,2025-11-24,2025-12-24,False,
9967.0,3,3,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,False,
3600.0,3,2,flat,51.55257703591954,-0.17320251077586207,2025-11-24,2025-12-24,False,0.092903
2578.0,1,1,flat,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,
2000.0,2,1,flat,51.58242810663684,-0.12009510589112603,2025-11-24,2025-12-24,False,66.704354
3033.0,2,2,flat,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,
4537.0,2,1,flat,51.51427735651172,-0.18967870265078754,2025-11-24,2025-12-24,True,
6000.0,1,2,house,51.51281079468151,-0.21924794867037725,2025-11-24,2025-12-24,True,0.092903
2200.0,1,1,flat,51.59727715599534,-0.07100986495925496,2025-11-24,2025-12-24,True,
3467.0,2,1,flat,51.55257703591954,-0.17320251077586207,2025-11-24,2025-12-24,True,
2349.0,1,1,flat,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,
1975.0,2,1,flat,51.47743543582988,-0.20040995747083173,2025-11-24,2025-12-24,False,69.026929
1795.0,2,1,flat,51.474945986696234,-0.3315820480413895,2025-11-24,2025-12-24,True,
2600.0,1,1,flat,51.51997437288136,-0.09631664406779661,2025-11-24,2025-12-24,True,
3200.0,4,1,house,51.55154824801061,-0.1447702851458886,2025-11-24,2025-12-24,True,
3250.0,3,3,flat,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,True,
17117.0,4,3,house,51.53176616828676,-0.17474745929526125,2025-11-24,2025-12-24,False,
2300.0,1,1,flat,51.53231740171674,-0.14278790672389127,2025-11-24,2025-12-24,True,
2747.0,1,1,flat,51.48885917126725,-0.13352914680050187,2025-11-24,2025-12-24,True,
3683.0,2,2,flat,51.48384067612293,-0.1830448439716312,2025-11-24,2025-12-24,True,
4984.0,2,2,flat,51.49319411793612,-0.14769490171990174,2025-11-24,2025-12-24,True,78.96755
1700.0,2,1,house,51.6427925,-0.2562595,2025-11-24,2025-12-24,,
1750.0,2,1,flat,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,True,
2362.0,1,1,flat,51.48384067612293,-0.1830448439716312,2025-11-24,2025-12-24,True,
2972.0,3,2,flat,51.54034522700729,-0.3441954109489051,2025-11-24,2025-12-24,True,87.421723
5000.0,4,3,house,51.49068898303572,-0.13942765625,2025-11-24,2025-12-24,False,
1625.0,2,1,flat,51.55854584270242,-0.2899978896338319,2025-11-24,2025-12-24,,77.295296
4500.0,2,2,flat,51.446189938693465,-0.14993299396984927,2025-11-24,2025-12-24,False,0.092903
1600.0,1,1,flat,51.55406446794082,-0.11808778853267572,2025-11-24,2025-12-24,True,
5980.0,3,3,flat,51.51427735651172,-0.18967870265078754,2025-11-24,2025-12-24,True,86.213984
3683.0,2,2,flat,51.48384067612293,-0.1830448439716312,2025-11-24,2025-12-24,,
1400.0,2,1,flat,51.62779336440678,-0.05890380739599384,2025-11-24,2025-12-24,False,
1525.0,1,1,flat,51.53231740171674,-0.14278790672389127,2025-11-24,2025-12-24,True,
5490.0,3,3,flat,51.48885917126725,-0.13352914680050187,2025-11-24,2025-12-24,True,0.092903
3115.0,3,2,flat,51.50063797532468,-0.3802552974025974,2025-11-24,2025-12-24,True,
3500.0,3,1,flat,51.51738197959183,-0.1595190670553936,2025-11-24,2025-12-24,True,
2495.0,2,1,flat,51.537578291428574,-0.09824299628571428,2025-11-24,2025-12-24,True,
7995.0,3,3,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,False,0.092903
2145.0,1,1,flat,51.523131379234975,-0.08796123825136612,2025-11-24,2025-12-24,False,
1740.0,1,1,flat,51.50063797532468,-0.3802552974025974,2025-11-24,2025-12-24,True,
3590.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,False,54.998576
1600.0,1,1,flat,51.56544814674868,-0.12808930228471002,2025-11-24,2025-12-24,False,
2167.0,2,2,flat,51.537578291428574,-0.09824299628571428,2025-11-24,2025-12-24,True,66.704354
2300.0,2,2,flat,51.50063797532468,-0.3802552974025974,2025-11-24,2025-12-24,True,
2050.0,2,2,flat,51.50063797532468,-0.3802552974025974,2025-11-24,2025-12-24,False,
4030.0,2,2,flat,51.487943556899396,-0.16460576745464542,2025-11-24,2025-12-24,True,
3200.0,1,1,flat,51.48885917126725,-0.13352914680050187,2025-11-24,2025-12-24,True,
4333.0,2,2,flat,51.487943556899396,-0.16460576745464542,2025-11-24,2025-12-24,True,
2150.0,1,1,flat,51.53176616828676,-0.17474745929526125,2025-11-24,2025-12-24,True,
4600.0,4,2,flat,51.53231740171674,-0.14278790672389127,2025-11-24,2025-12-24,,
2500.0,2,1,flat,51.49543283129771,-0.21118051679389313,2025-11-24,2025-12-24,True,
2000.0,1,1,flat,51.50841296237414,-0.2701865781664017,2025-11-24,2025-12-24,True,
3500.0,2,1,flat,51.54109474665677,-0.06487709955423476,2025-11-24,2025-12-24,True,86.213984
5000.0,2,1,flat,51.54109474665677,-0.06487709955423476,2025-11-24,2025-12-24,,86.213984
2500.0,2,1,flat,51.54109474665677,-0.06487709955423476,2025-11-24,2025-12-24,True,
3358.0,3,1,flat,51.55154824801061,-0.1447702851458886,2025-11-24,2025-12-24,,
2300.0,2,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
6000.0,4,3,flat,51.47743543582988,-0.20040995747083173,2025-11-24,2025-12-24,False,
1585.0,1,1,flat,51.55154824801061,-0.1447702851458886,2025-11-24,2025-12-24,False,34.931528
3700.0,2,2,flat,51.492469131909544,-0.2311194302763819,2025-11-24,2025-12-24,True,
2232.0,1,1,flat,51.514962129890456,-0.12094964788732393,2025-11-24,2025-12-24,False,
3250.0,2,1,flat,51.53176616828676,-0.17474745929526125,2025-11-24,2025-12-24,True,
3878.0,2,2,house,51.55257703591954,-0.17320251077586207,2025-11-24,2025-12-24,False,
1450.0,1,1,flat,51.536496094567404,-0.47815880080482903,2025-11-24,2025-12-24,True,
5893.0,3,3,flat,51.50041303916273,-0.19542366306549627,2025-11-24,2025-12-24,False,0.092903
5893.0,3,4,flat,51.50041303916273,-0.19542366306549627,2025-11-24,2025-12-24,False,0.092903
8212.0,3,3,flat,51.49650520565371,-0.17651378798586573,2025-11-24,2025-12-24,True,
1777.0,1,1,flat,51.5243764238806,-0.11720046567164179,2025-11-24,2025-12-24,True,
4500.0,3,2,house,51.47743543582988,-0.20040995747083173,2025-11-24,2025-12-24,False,
2684.0,2,2,flat,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,True,91.04494
6000.0,3,3,flat,51.47743543582988,-0.20040995747083173,2025-11-24,2025-12-24,True,
4750.0,2,1,flat,51.45103968561873,-0.3279947337792642,2025-11-24,2025-12-24,False,0.092903
2999.0,2,1,flat,51.48384067612293,-0.1830448439716312,2025-11-24,2025-12-24,False,
3142.0,3,1,house,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,
3250.0,2,2,flat,51.49650520565371,-0.17651378798586573,2025-11-24,2025-12-24,True,
2250.0,2,1,flat,51.422053649141255,-0.20546103154574133,2025-11-24,2025-12-24,True,
2400.0,2,2,flat,51.50841296237414,-0.2701865781664017,2025-11-24,2025-12-24,True,78.03852
1600.0,2,1,flat,51.607064968361584,-0.42037078870056493,2025-11-24,2025-12-24,False,
1800.0,2,1,flat,51.6004225227656,-0.19411003288364248,2025-11-24,2025-12-24,True,64.010167
4350.0,2,2,flat,51.48966819650067,-0.18958200269179004,2025-11-24,2025-12-24,True,79.98948299999999
3000.0,1,1,flat,51.50041303916273,-0.19542366306549627,2025-11-24,2025-12-24,True,
2795.0,1,1,flat,51.497719049450545,-0.13441073626373626,2025-11-24,2025-12-24,True,
2150.0,1,1,flat,51.55257703591954,-0.17320251077586207,2025-11-24,2025-12-24,True,
2000.0,1,1,flat,51.50949878888889,-0.2397802619883041,2025-11-24,2025-12-24,,
2201.0,1,1,flat,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,53.326322
4015.0,3,2,flat,51.4267538381226,-0.3326179281609195,2025-11-24,2025-12-24,False,
3358.0,2,1,flat,51.46722465169425,-0.16378422537431048,2025-11-24,2025-12-24,True,
16445.0,5,5,flat,51.49650520565371,-0.17651378798586573,2025-11-24,2025-12-24,True,0.185806
1990.0,2,2,flat,51.58738645841519,-0.2237475939751146,2025-11-24,2025-12-24,False,
4280.0,1,1,flat,51.5243764238806,-0.11720046567164179,2025-11-24,2025-12-24,True,49.981814
2500.0,2,1,flat,51.537578291428574,-0.09824299628571428,2025-11-24,2025-12-24,True,
2700.0,2,2,flat,51.45047920681145,-0.19152079072063177,2025-11-24,2025-12-24,True,73.021758
3250.0,2,1,flat,51.54109474665677,-0.06487709955423476,2025-11-24,2025-12-24,False,85.099148
5980.0,4,2,flat,51.50041303916273,-0.19542366306549627,2025-11-24,2025-12-24,,0.092903
2680.0,2,2,flat,51.55406446794082,-0.11808778853267572,2025-11-24,2025-12-24,True,
1850.0,2,2,flat,51.58157720852018,-0.3361556530269058,2025-11-24,2025-12-24,False,
1300.0,1,1,house,51.57080903130148,-0.4103997314662273,2025-11-24,2025-12-24,False,
2500.0,2,1,flat,51.53231740171674,-0.14278790672389127,2025-11-24,2025-12-24,True,
6500.0,2,1,flat,51.51738197959183,-0.1595190670553936,2025-11-24,2025-12-24,,
1700.0,1,1,flat,51.51222238026125,-0.3040190430575714,2025-11-24,2025-12-24,True,
1975.0,2,2,flat,51.61161560744147,-0.2752701793478261,2025-11-24,2025-12-24,True,
2232.0,1,1,flat,51.514962129890456,-0.12094964788732393,2025-11-24,2025-12-24,False,32.701856
3000.0,2,1,flat,51.537578291428574,-0.09824299628571428,2025-11-24,2025-12-24,,70.048862
2115.0,1,1,flat,51.58656358890345,-0.2535432647444299,2025-11-24,2025-12-24,False,
12000.0,4,3,house,51.53176616828676,-0.17474745929526125,2025-11-24,2025-12-24,True,
1900.0,1,1,flat,51.47743543582988,-0.20040995747083173,2025-11-24,2025-12-24,False,54.348255
800.0,1,1,room,51.525208512769154,0.055169207310966445,2025-11-24,2025-12-24,True,
3400.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,87.607529
2300.0,2,2,flat,51.47272123182247,-0.06712425259678942,2025-11-24,2025-12-24,False,
1900.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,45.057955
1950.0,2,1,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,True,
2249.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
4250.0,4,2,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,0.092903
1950.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,False,
3000.0,5,2,house,51.440085730805684,-0.05016835924170616,2025-11-24,2025-12-24,True,
1850.0,2,1,flat,51.41177759809264,0.05873210762942779,2025-11-24,2025-12-24,False,
2300.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,56.763733
1500.0,1,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,
2200.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
1400.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,37.439909
2000.0,2,1,flat,51.54155078051088,-0.04695646263008515,2025-11-24,2025-12-24,False,53.512128
2100.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,52.95471
2934.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1625.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
4790.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,77.666908
4190.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,87.793335
2750.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,46.4515
3450.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,64.846294
2850.0,3,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
3240.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,70.884989
2430.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,40.134096
2540.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,52.304389
2990.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,65.0321
4540.0,3,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,84.077215
4390.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,79.246259
4060.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,75.994654
2750.0,2,1,flat,51.54625402868852,-0.01063833606557377,2025-11-24,2025-12-24,False,
4397.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2903.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
3250.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2800.0,4,2,house,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,True,0.092903
2860.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
4052.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
4000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
3500.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
3300.0,3,2,flat,51.54625402868852,-0.01063833606557377,2025-11-24,2025-12-24,False,
7390.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2200.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2000.0,2,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,67.912093
2150.0,3,1,house,51.48815576734694,0.14848805714285712,2025-11-24,2025-12-24,False,
2700.0,2,1,flat,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,False,71.442407
3140.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,60.38695
2270.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
3400.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1250.0,1,2,flat,51.528290030303026,0.02583298328108673,2025-11-24,2025-12-24,True,
1850.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
3240.0,2,2,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,True,83.6127
2500.0,2,2,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,,74.3224
4000.0,4,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1725.0,2,1,house,51.501109610606065,0.10418402272727273,2025-11-24,2025-12-24,False,
1300.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
950.0,1,1,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,False,
3200.0,3,2,flat,51.4964575469427,-0.055461297063071735,2025-11-24,2025-12-24,True,
1850.0,2,1,flat,51.44613218094089,0.026684370325693606,2025-11-24,2025-12-24,False,
2200.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2500.0,4,1,house,51.54759244808232,0.02602315996258185,2025-11-24,2025-12-24,False,
1725.0,2,1,house,51.544081404191616,0.1371889500998004,2025-11-24,2025-12-24,False,
2000.0,2,2,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,,
3400.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2260.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
2150.0,2,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,,
1950.0,2,1,flat,51.56249129268293,0.09778874796747969,2025-11-24,2025-12-24,False,
1800.0,2,2,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,False,
2200.0,2,1,house,51.48532081896552,0.0314575,2025-11-24,2025-12-24,False,
4750.0,5,2,house,51.45459079689119,-0.072605103626943,2025-11-24,2025-12-24,False,
2100.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
2300.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
4000.0,5,3,house,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,False,
1500.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,False,
2250.0,2,1,house,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,83.241088
5700.0,6,3,house,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,False,0.092903
2600.0,2,2,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,71.814019
2650.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,False,41.248931999999996
2900.0,2,1,flat,51.498221639357645,-0.09035713554708764,2025-11-24,2025-12-24,,60.108241
4030.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,False,
2350.0,2,2,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,70.884989
2995.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3987.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
2700.0,1,1,flat,51.54155078051088,-0.04695646263008515,2025-11-24,2025-12-24,True,39.94829
2300.0,3,1,house,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,
1600.0,1,1,flat,51.46180096347607,-0.03543603400503778,2025-11-24,2025-12-24,True,
950.0,1,3,room,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1800.0,2,1,flat,51.56724237640822,0.01156761829025845,2025-11-24,2025-12-24,False,
1750.0,2,1,flat,51.525208512769154,0.055169207310966445,2025-11-24,2025-12-24,False,
2050.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,
4333.0,2,2,flat,51.512659474489794,-0.07978143877551021,2025-11-24,2025-12-24,False,78.595938
2400.0,2,1,flat,51.46180096347607,-0.03543603400503778,2025-11-24,2025-12-24,True,
3000.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
1700.0,2,1,flat,51.559147116666665,0.0727432837837838,2025-11-24,2025-12-24,,
1350.0,1,1,flat,51.4754957029703,-0.043087935643564355,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.45937156448912,-0.010527379396984926,2025-11-24,2025-12-24,True,
2817.0,3,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2200.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2150.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
795.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
2450.0,3,2,house,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1950.0,2,2,flat,51.42802828,-0.0540499756097561,2025-11-24,2025-12-24,False,
2250.0,3,1,house,51.43855634680985,-0.01757725142135186,2025-11-24,2025-12-24,False,
1850.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,49.981814
1798.0,1,1,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,True,
1875.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,49.981814
2899.0,3,1,house,51.56724237640822,0.01156761829025845,2025-11-24,2025-12-24,False,
2500.0,4,2,house,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,False,
2450.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1400.0,2,1,flat,51.453705267857146,0.18274130952380951,2025-11-24,2025-12-24,False,
2200.0,3,1,house,51.43978091501746,0.09896238998835855,2025-11-24,2025-12-24,,
2200.0,2,2,flat,51.39037407735983,0.02162407594038325,2025-11-24,2025-12-24,False,
4250.0,4,2,house,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,
2000.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,45.986985
3390.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,50.632135
1993.0,1,1,flat,51.512471872646735,-0.05925428682170543,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2600.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2500.0,3,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,7.246434
1850.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,False,48.216657
1300.0,1,1,flat,51.44613218094089,0.026684370325693606,2025-11-24,2025-12-24,False,
2450.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2100.0,3,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,False,
1599.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
3850.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1700.0,2,2,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
1800.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
2400.0,3,2,flat,51.44613218094089,0.026684370325693606,2025-11-24,2025-12-24,False,
2195.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,55.7418
2920.0,2,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,
2050.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,,
1750.0,2,1,flat,51.528290030303026,0.02583298328108673,2025-11-24,2025-12-24,True,
1825.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2899.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1535.0,1,1,flat,51.53468281562882,0.09208825824175823,2025-11-24,2025-12-24,True,
1950.0,1,1,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
2100.0,2,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,True,
1750.0,2,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,False,52.118583
2375.0,3,3,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
2817.0,1,1,flat,51.512471872646735,-0.05925428682170543,2025-11-24,2025-12-24,True,40.970223
2050.0,1,1,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,
2730.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
2800.0,3,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1750.0,2,1,house,51.54759244808232,0.02602315996258185,2025-11-24,2025-12-24,,
2300.0,2,2,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,True,
2495.0,3,1,flat,51.54759244808232,0.02602315996258185,2025-11-24,2025-12-24,False,
2350.0,2,2,flat,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,True,81.011416
1750.0,1,1,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,False,
2600.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,,40.134096
3350.0,4,2,house,51.46496226679281,0.14306658183538315,2025-11-24,2025-12-24,False,
2999.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,False,
4000.0,2,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1400.0,1,1,flat,51.56724237640822,0.01156761829025845,2025-11-24,2025-12-24,False,
4000.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,,
1950.0,3,1,house,51.55714446459628,0.13080343602484473,2025-11-24,2025-12-24,False,
1850.0,1,1,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,
2500.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,45.057955
3200.0,1,1,flat,51.512659474489794,-0.07978143877551021,2025-11-24,2025-12-24,True,
2250.0,2,2,flat,51.48560801971954,0.07152567528483786,2025-11-24,2025-12-24,True,64.660488
1500.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1500.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,,
800.0,1,1,room,51.484411429256596,0.0014763756994404477,2025-11-24,2025-12-24,,
1900.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,False,44.036022
1950.0,1,1,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,55.463091
3500.0,1,1,flat,51.528214625390866,-0.025586290181363353,2025-11-24,2025-12-24,,44.036022
3800.0,3,2,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,True,91.323649
5000.0,3,2,flat,51.530220040523695,-0.062184497506234414,2025-11-24,2025-12-24,,91.323649
1500.0,2,2,flat,51.44618877155911,0.05457308909194746,2025-11-24,2025-12-24,False,
1875.0,1,1,flat,51.53823808930988,0.00020703924221921518,2025-11-24,2025-12-24,False,
2400.0,1,1,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,50.260523
4950.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,,0.092903
3500.0,2,2,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,0.092903
2400.0,1,1,flat,51.51627434550282,-0.060362238632592095,2025-11-24,2025-12-24,True,40.87732
2700.0,3,3,house,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,True,
1750.0,1,1,flat,51.46840816181954,0.017761994780014913,2025-11-24,2025-12-24,True,
2650.0,2,2,flat,51.51139931428571,0.02154546968641115,2025-11-24,2025-12-24,True,
1900.0,1,1,flat,51.48168371325052,-0.028913910973084888,2025-11-24,2025-12-24,True,
2500.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,74.879818
2500.0,2,2,flat,51.50765222613405,-0.020455310088016248,2025-11-24,2025-12-24,True,
1950.0,2,1,flat,51.57331633333334,0.07943642313546423,2025-11-24,2025-12-24,False,
